"","workerid","scale","degree","stars","judgment","language","exp","compliant","word"
"3661","A1GIA6WCGRJRY7","liked_loved","hi2",1,0,"English","e12",TRUE,"liked"
"3662","A1GIA6WCGRJRY7","memorable_unforgettable","low1",2,1,"English","e12",TRUE,"bland"
"3663","A1GIA6WCGRJRY7","palatable_delicious","low2",5,0,"English","e12",TRUE,"disgusting"
"3664","A1GIA6WCGRJRY7","memorable_unforgettable","low2",2,1,"English","e12",TRUE,"forgettable"
"3665","A1GIA6WCGRJRY7","memorable_unforgettable","low1",5,0,"English","e12",TRUE,"bland"
"3666","A1GIA6WCGRJRY7","some_all","low1",3,1,"English","e12",TRUE,"little"
"3667","A1GIA6WCGRJRY7","good_excellent","low1",2,1,"English","e12",TRUE,"bad"
"3668","A1GIA6WCGRJRY7","memorable_unforgettable","mid",2,1,"English","e12",TRUE,"ordinary"
"3669","A1GIA6WCGRJRY7","memorable_unforgettable","low2",3,1,"English","e12",TRUE,"forgettable"
"3670","A1GIA6WCGRJRY7","memorable_unforgettable","hi1",4,0,"English","e12",TRUE,"unforgettable"
"3671","A1GIA6WCGRJRY7","liked_loved","low2",3,0,"English","e12",TRUE,"hated"
"3672","A1GIA6WCGRJRY7","some_all","hi2",2,0,"English","e12",TRUE,"most"
"3673","A1GIA6WCGRJRY7","memorable_unforgettable","low2",4,0,"English","e12",TRUE,"forgettable"
"3674","A1GIA6WCGRJRY7","some_all","hi1",4,1,"English","e12",TRUE,"all"
"3675","A1GIA6WCGRJRY7","liked_loved","hi1",5,1,"English","e12",TRUE,"loved"
"3676","A1GIA6WCGRJRY7","palatable_delicious","hi2",5,1,"English","e12",TRUE,"palatable"
"3677","A1GIA6WCGRJRY7","palatable_delicious","low1",2,1,"English","e12",TRUE,"gross"
"3678","A1GIA6WCGRJRY7","memorable_unforgettable","low1",1,1,"English","e12",TRUE,"bland"
"3679","A1GIA6WCGRJRY7","memorable_unforgettable","hi1",3,0,"English","e12",TRUE,"unforgettable"
"3680","A1GIA6WCGRJRY7","good_excellent","hi1",3,0,"English","e12",TRUE,"excellent"
"3681","A1GIA6WCGRJRY7","some_all","low1",1,1,"English","e12",TRUE,"little"
"3682","A1GIA6WCGRJRY7","some_all","low1",4,0,"English","e12",TRUE,"little"
"3683","A1GIA6WCGRJRY7","good_excellent","hi1",1,0,"English","e12",TRUE,"excellent"
"3684","A1GIA6WCGRJRY7","good_excellent","mid",5,1,"English","e12",TRUE,"okay"
"3685","A1GIA6WCGRJRY7","memorable_unforgettable","mid",3,1,"English","e12",TRUE,"ordinary"
"3686","A1GIA6WCGRJRY7","palatable_delicious","low1",1,1,"English","e12",TRUE,"gross"
"3687","A1GIA6WCGRJRY7","palatable_delicious","hi1",1,0,"English","e12",TRUE,"delicious"
"3688","A1GIA6WCGRJRY7","good_excellent","hi1",4,1,"English","e12",TRUE,"excellent"
"3689","A1GIA6WCGRJRY7","memorable_unforgettable","hi2",5,1,"English","e12",TRUE,"memorable"
"3690","A1GIA6WCGRJRY7","some_all","hi2",5,1,"English","e12",TRUE,"most"
"3691","A1GIA6WCGRJRY7","liked_loved","low1",5,0,"English","e12",TRUE,"disliked"
"3692","A1GIA6WCGRJRY7","palatable_delicious","hi1",4,1,"English","e12",TRUE,"delicious"
"3693","A1GIA6WCGRJRY7","palatable_delicious","low1",4,0,"English","e12",TRUE,"gross"
"3694","A1GIA6WCGRJRY7","palatable_delicious","hi1",3,0,"English","e12",TRUE,"delicious"
"3695","A1GIA6WCGRJRY7","liked_loved","mid",1,1,"English","e12",TRUE,"indifferent"
"3696","A1GIA6WCGRJRY7","palatable_delicious","low1",3,1,"English","e12",TRUE,"gross"
"3697","A1GIA6WCGRJRY7","good_excellent","low1",1,1,"English","e12",TRUE,"bad"
"3698","A1GIA6WCGRJRY7","good_excellent","hi1",5,1,"English","e12",TRUE,"excellent"
"3699","A1GIA6WCGRJRY7","memorable_unforgettable","low2",1,1,"English","e12",TRUE,"forgettable"
"3700","A1GIA6WCGRJRY7","liked_loved","hi2",5,1,"English","e12",TRUE,"liked"
"3701","A1GIA6WCGRJRY7","palatable_delicious","mid",5,0,"English","e12",TRUE,"mediocre"
"3702","A1GIA6WCGRJRY7","palatable_delicious","mid",1,1,"English","e12",TRUE,"mediocre"
"3703","A1GIA6WCGRJRY7","palatable_delicious","hi1",5,1,"English","e12",TRUE,"delicious"
"3704","A1GIA6WCGRJRY7","palatable_delicious","mid",3,1,"English","e12",TRUE,"mediocre"
"3705","A1GIA6WCGRJRY7","memorable_unforgettable","hi2",1,0,"English","e12",TRUE,"memorable"
"3706","A1GIA6WCGRJRY7","memorable_unforgettable","mid",1,1,"English","e12",TRUE,"ordinary"
"3707","A1GIA6WCGRJRY7","liked_loved","low2",1,1,"English","e12",TRUE,"hated"
"3708","A1GIA6WCGRJRY7","good_excellent","low2",5,0,"English","e12",TRUE,"horrible"
"3709","A1GIA6WCGRJRY7","some_all","hi1",2,0,"English","e12",TRUE,"all"
"3710","A1GIA6WCGRJRY7","some_all","mid",2,1,"English","e12",TRUE,"some"
"3711","A1GIA6WCGRJRY7","good_excellent","low2",4,0,"English","e12",TRUE,"horrible"
"3712","A1GIA6WCGRJRY7","good_excellent","low2",3,0,"English","e12",TRUE,"horrible"
"3713","A1GIA6WCGRJRY7","some_all","hi2",1,0,"English","e12",TRUE,"most"
"3714","A1GIA6WCGRJRY7","memorable_unforgettable","hi2",4,1,"English","e12",TRUE,"memorable"
"3715","A1GIA6WCGRJRY7","some_all","hi1",3,0,"English","e12",TRUE,"all"
"3716","A1GIA6WCGRJRY7","liked_loved","low2",5,0,"English","e12",TRUE,"hated"
"3717","A1GIA6WCGRJRY7","some_all","low2",2,1,"English","e12",TRUE,"none"
"3718","A1GIA6WCGRJRY7","some_all","hi2",3,1,"English","e12",TRUE,"most"
"3719","A1GIA6WCGRJRY7","some_all","low2",1,1,"English","e12",TRUE,"none"
"3720","A1GIA6WCGRJRY7","liked_loved","low2",4,0,"English","e12",TRUE,"hated"
"3721","A1GIA6WCGRJRY7","palatable_delicious","hi1",2,0,"English","e12",TRUE,"delicious"
"3722","A1GIA6WCGRJRY7","liked_loved","hi1",1,0,"English","e12",TRUE,"loved"
"3723","A1GIA6WCGRJRY7","some_all","hi1",5,1,"English","e12",TRUE,"all"
"3724","A1GIA6WCGRJRY7","good_excellent","hi2",5,1,"English","e12",TRUE,"good"
"3725","A1GIA6WCGRJRY7","palatable_delicious","low2",3,0,"English","e12",TRUE,"disgusting"
"3726","A1GIA6WCGRJRY7","good_excellent","low1",4,0,"English","e12",TRUE,"bad"
"3727","A1GIA6WCGRJRY7","some_all","low2",4,0,"English","e12",TRUE,"none"
"3728","A1GIA6WCGRJRY7","good_excellent","hi1",2,0,"English","e12",TRUE,"excellent"
"3729","A1GIA6WCGRJRY7","palatable_delicious","hi2",1,0,"English","e12",TRUE,"palatable"
"3730","A1GIA6WCGRJRY7","good_excellent","hi2",4,1,"English","e12",TRUE,"good"
"3731","A1GIA6WCGRJRY7","some_all","low2",5,0,"English","e12",TRUE,"none"
"3732","A1GIA6WCGRJRY7","memorable_unforgettable","mid",5,0,"English","e12",TRUE,"ordinary"
"3733","A1GIA6WCGRJRY7","some_all","mid",3,1,"English","e12",TRUE,"some"
"3734","A1GIA6WCGRJRY7","some_all","low1",2,1,"English","e12",TRUE,"little"
"3735","A1GIA6WCGRJRY7","liked_loved","hi2",2,0,"English","e12",TRUE,"liked"
"3736","A1GIA6WCGRJRY7","liked_loved","mid",2,1,"English","e12",TRUE,"indifferent"
"3737","A1GIA6WCGRJRY7","liked_loved","hi2",4,1,"English","e12",TRUE,"liked"
"3738","A1GIA6WCGRJRY7","some_all","mid",1,0,"English","e12",TRUE,"some"
"3739","A1GIA6WCGRJRY7","liked_loved","low1",1,1,"English","e12",TRUE,"disliked"
"3740","A1GIA6WCGRJRY7","good_excellent","mid",3,1,"English","e12",TRUE,"okay"
"3741","A1GIA6WCGRJRY7","liked_loved","low1",4,0,"English","e12",TRUE,"disliked"
"3742","A1GIA6WCGRJRY7","liked_loved","mid",4,0,"English","e12",TRUE,"indifferent"
"3743","A1GIA6WCGRJRY7","palatable_delicious","mid",2,1,"English","e12",TRUE,"mediocre"
"3744","A1GIA6WCGRJRY7","liked_loved","low1",3,0,"English","e12",TRUE,"disliked"
"3745","A1GIA6WCGRJRY7","liked_loved","hi1",3,0,"English","e12",TRUE,"loved"
"3746","A1GIA6WCGRJRY7","memorable_unforgettable","hi2",2,0,"English","e12",TRUE,"memorable"
"3747","A1GIA6WCGRJRY7","palatable_delicious","low2",1,1,"English","e12",TRUE,"disgusting"
"3748","A1GIA6WCGRJRY7","good_excellent","low2",1,1,"English","e12",TRUE,"horrible"
"3749","A1GIA6WCGRJRY7","palatable_delicious","hi2",3,1,"English","e12",TRUE,"palatable"
"3750","A1GIA6WCGRJRY7","palatable_delicious","low2",2,1,"English","e12",TRUE,"disgusting"
"3751","AET3ZZ9XL3GYY","palatable_delicious","hi1",5,1,"English","e12",TRUE,"delicious"
"3752","AET3ZZ9XL3GYY","liked_loved","mid",2,0,"English","e12",TRUE,"indifferent"
"3753","AET3ZZ9XL3GYY","some_all","mid",4,1,"English","e12",TRUE,"some"
"3754","AET3ZZ9XL3GYY","liked_loved","mid",1,0,"English","e12",TRUE,"indifferent"
"3755","AET3ZZ9XL3GYY","some_all","low1",5,0,"English","e12",TRUE,"little"
"3756","AET3ZZ9XL3GYY","liked_loved","hi1",3,0,"English","e12",TRUE,"loved"
"3757","AET3ZZ9XL3GYY","memorable_unforgettable","hi1",3,0,"English","e12",TRUE,"unforgettable"
"3758","AET3ZZ9XL3GYY","liked_loved","low2",5,0,"English","e12",TRUE,"hated"
"3759","AET3ZZ9XL3GYY","palatable_delicious","hi1",4,1,"English","e12",TRUE,"delicious"
"3760","AET3ZZ9XL3GYY","good_excellent","hi2",5,1,"English","e12",TRUE,"good"
"3761","AET3ZZ9XL3GYY","liked_loved","low2",3,0,"English","e12",TRUE,"hated"
"3762","AET3ZZ9XL3GYY","some_all","mid",2,1,"English","e12",TRUE,"some"
"3763","AET3ZZ9XL3GYY","palatable_delicious","low2",1,1,"English","e12",TRUE,"disgusting"
"3764","AET3ZZ9XL3GYY","memorable_unforgettable","hi2",4,1,"English","e12",TRUE,"memorable"
"3765","AET3ZZ9XL3GYY","some_all","low1",3,1,"English","e12",TRUE,"little"
"3766","AET3ZZ9XL3GYY","palatable_delicious","low2",2,1,"English","e12",TRUE,"disgusting"
"3767","AET3ZZ9XL3GYY","palatable_delicious","low1",4,0,"English","e12",TRUE,"gross"
"3768","AET3ZZ9XL3GYY","some_all","mid",5,0,"English","e12",TRUE,"some"
"3769","AET3ZZ9XL3GYY","memorable_unforgettable","mid",2,1,"English","e12",TRUE,"ordinary"
"3770","AET3ZZ9XL3GYY","palatable_delicious","hi2",1,0,"English","e12",TRUE,"palatable"
"3771","AET3ZZ9XL3GYY","good_excellent","low2",5,0,"English","e12",TRUE,"horrible"
"3772","AET3ZZ9XL3GYY","liked_loved","hi2",2,0,"English","e12",TRUE,"liked"
"3773","AET3ZZ9XL3GYY","palatable_delicious","mid",3,1,"English","e12",TRUE,"mediocre"
"3774","AET3ZZ9XL3GYY","palatable_delicious","hi2",4,1,"English","e12",TRUE,"palatable"
"3775","AET3ZZ9XL3GYY","good_excellent","low2",2,1,"English","e12",TRUE,"horrible"
"3776","AET3ZZ9XL3GYY","good_excellent","hi1",5,1,"English","e12",TRUE,"excellent"
"3777","AET3ZZ9XL3GYY","some_all","low1",2,1,"English","e12",TRUE,"little"
"3778","AET3ZZ9XL3GYY","liked_loved","hi1",2,0,"English","e12",TRUE,"loved"
"3779","AET3ZZ9XL3GYY","good_excellent","low1",4,0,"English","e12",TRUE,"bad"
"3780","AET3ZZ9XL3GYY","liked_loved","mid",3,1,"English","e12",TRUE,"indifferent"
"3781","AET3ZZ9XL3GYY","some_all","mid",3,1,"English","e12",TRUE,"some"
"3782","AET3ZZ9XL3GYY","good_excellent","hi1",3,0,"English","e12",TRUE,"excellent"
"3783","AET3ZZ9XL3GYY","palatable_delicious","low2",3,0,"English","e12",TRUE,"disgusting"
"3784","AET3ZZ9XL3GYY","good_excellent","hi1",4,1,"English","e12",TRUE,"excellent"
"3785","AET3ZZ9XL3GYY","memorable_unforgettable","mid",1,0,"English","e12",TRUE,"ordinary"
"3786","AET3ZZ9XL3GYY","liked_loved","mid",5,0,"English","e12",TRUE,"indifferent"
"3787","AET3ZZ9XL3GYY","some_all","hi1",1,0,"English","e12",TRUE,"all"
"3788","AET3ZZ9XL3GYY","palatable_delicious","hi1",3,0,"English","e12",TRUE,"delicious"
"3789","AET3ZZ9XL3GYY","liked_loved","low1",2,1,"English","e12",TRUE,"disliked"
"3790","AET3ZZ9XL3GYY","some_all","low2",4,0,"English","e12",TRUE,"none"
"3791","AET3ZZ9XL3GYY","good_excellent","low2",1,1,"English","e12",TRUE,"horrible"
"3792","AET3ZZ9XL3GYY","some_all","mid",1,0,"English","e12",TRUE,"some"
"3793","AET3ZZ9XL3GYY","palatable_delicious","low2",5,0,"English","e12",TRUE,"disgusting"
"3794","AET3ZZ9XL3GYY","palatable_delicious","mid",2,1,"English","e12",TRUE,"mediocre"
"3795","AET3ZZ9XL3GYY","liked_loved","hi2",4,1,"English","e12",TRUE,"liked"
"3796","AET3ZZ9XL3GYY","good_excellent","mid",3,1,"English","e12",TRUE,"okay"
"3797","AET3ZZ9XL3GYY","good_excellent","low1",5,0,"English","e12",TRUE,"bad"
"3798","AET3ZZ9XL3GYY","palatable_delicious","mid",1,1,"English","e12",TRUE,"mediocre"
"3799","AET3ZZ9XL3GYY","palatable_delicious","mid",5,0,"English","e12",TRUE,"mediocre"
"3800","AET3ZZ9XL3GYY","liked_loved","hi1",5,1,"English","e12",TRUE,"loved"
"3801","AET3ZZ9XL3GYY","memorable_unforgettable","hi1",1,0,"English","e12",TRUE,"unforgettable"
"3802","AET3ZZ9XL3GYY","memorable_unforgettable","low1",2,1,"English","e12",TRUE,"bland"
"3803","AET3ZZ9XL3GYY","good_excellent","hi2",1,0,"English","e12",TRUE,"good"
"3804","AET3ZZ9XL3GYY","some_all","low1",1,1,"English","e12",TRUE,"little"
"3805","AET3ZZ9XL3GYY","palatable_delicious","hi2",5,1,"English","e12",TRUE,"palatable"
"3806","AET3ZZ9XL3GYY","memorable_unforgettable","low1",5,0,"English","e12",TRUE,"bland"
"3807","AET3ZZ9XL3GYY","palatable_delicious","low1",2,1,"English","e12",TRUE,"gross"
"3808","AET3ZZ9XL3GYY","liked_loved","hi2",5,1,"English","e12",TRUE,"liked"
"3809","AET3ZZ9XL3GYY","good_excellent","hi2",2,0,"English","e12",TRUE,"good"
"3810","AET3ZZ9XL3GYY","liked_loved","hi1",1,0,"English","e12",TRUE,"loved"
"3811","AET3ZZ9XL3GYY","some_all","low1",4,0,"English","e12",TRUE,"little"
"3812","AET3ZZ9XL3GYY","good_excellent","low2",3,0,"English","e12",TRUE,"horrible"
"3813","AET3ZZ9XL3GYY","good_excellent","low2",4,0,"English","e12",TRUE,"horrible"
"3814","AET3ZZ9XL3GYY","some_all","low2",1,1,"English","e12",TRUE,"none"
"3815","AET3ZZ9XL3GYY","liked_loved","hi1",4,1,"English","e12",TRUE,"loved"
"3816","AET3ZZ9XL3GYY","memorable_unforgettable","low2",3,0,"English","e12",TRUE,"forgettable"
"3817","AET3ZZ9XL3GYY","palatable_delicious","hi1",1,0,"English","e12",TRUE,"delicious"
"3818","AET3ZZ9XL3GYY","good_excellent","mid",5,0,"English","e12",TRUE,"okay"
"3819","AET3ZZ9XL3GYY","liked_loved","low1",1,1,"English","e12",TRUE,"disliked"
"3820","AET3ZZ9XL3GYY","some_all","hi1",3,0,"English","e12",TRUE,"all"
"3821","AET3ZZ9XL3GYY","some_all","hi1",2,0,"English","e12",TRUE,"all"
"3822","AET3ZZ9XL3GYY","good_excellent","hi2",3,1,"English","e12",TRUE,"good"
"3823","AET3ZZ9XL3GYY","memorable_unforgettable","low2",5,0,"English","e12",TRUE,"forgettable"
"3824","AET3ZZ9XL3GYY","liked_loved","hi2",3,1,"English","e12",TRUE,"liked"
"3825","AET3ZZ9XL3GYY","some_all","hi2",2,0,"English","e12",TRUE,"most"
"3826","AET3ZZ9XL3GYY","memorable_unforgettable","hi2",2,0,"English","e12",TRUE,"memorable"
"3827","AET3ZZ9XL3GYY","good_excellent","low1",1,1,"English","e12",TRUE,"bad"
"3828","AET3ZZ9XL3GYY","some_all","low2",3,0,"English","e12",TRUE,"none"
"3829","AET3ZZ9XL3GYY","memorable_unforgettable","hi2",5,1,"English","e12",TRUE,"memorable"
"3830","AET3ZZ9XL3GYY","good_excellent","mid",1,0,"English","e12",TRUE,"okay"
"3831","AET3ZZ9XL3GYY","memorable_unforgettable","hi2",3,0,"English","e12",TRUE,"memorable"
"3832","AET3ZZ9XL3GYY","memorable_unforgettable","hi1",2,0,"English","e12",TRUE,"unforgettable"
"3833","AET3ZZ9XL3GYY","memorable_unforgettable","low1",1,1,"English","e12",TRUE,"bland"
"3834","AET3ZZ9XL3GYY","memorable_unforgettable","mid",4,0,"English","e12",TRUE,"ordinary"
"3835","AET3ZZ9XL3GYY","palatable_delicious","hi2",3,1,"English","e12",TRUE,"palatable"
"3836","AET3ZZ9XL3GYY","good_excellent","low1",2,1,"English","e12",TRUE,"bad"
"3837","AET3ZZ9XL3GYY","liked_loved","low2",1,1,"English","e12",TRUE,"hated"
"3838","AET3ZZ9XL3GYY","palatable_delicious","low1",3,0,"English","e12",TRUE,"gross"
"3839","AET3ZZ9XL3GYY","memorable_unforgettable","low2",1,1,"English","e12",TRUE,"forgettable"
"3840","AET3ZZ9XL3GYY","some_all","hi2",5,1,"English","e12",TRUE,"most"
"3841","AET3ZZ9XL3GYY","good_excellent","hi1",1,0,"English","e12",TRUE,"excellent"
"3842","AET3ZZ9XL3GYY","good_excellent","low1",3,0,"English","e12",TRUE,"bad"
"3843","AET3ZZ9XL3GYY","palatable_delicious","low1",5,0,"English","e12",TRUE,"gross"
"3844","AET3ZZ9XL3GYY","some_all","hi1",4,1,"English","e12",TRUE,"all"
"3845","AET3ZZ9XL3GYY","liked_loved","low1",4,0,"English","e12",TRUE,"disliked"
"3846","AET3ZZ9XL3GYY","memorable_unforgettable","hi2",1,0,"English","e12",TRUE,"memorable"
"3847","AET3ZZ9XL3GYY","memorable_unforgettable","mid",3,1,"English","e12",TRUE,"ordinary"
"3848","AET3ZZ9XL3GYY","palatable_delicious","mid",4,0,"English","e12",TRUE,"mediocre"
"3849","AET3ZZ9XL3GYY","some_all","low2",2,0,"English","e12",TRUE,"none"
"3850","AET3ZZ9XL3GYY","good_excellent","hi2",4,1,"English","e12",TRUE,"good"
"3851","AET3ZZ9XL3GYY","memorable_unforgettable","low1",4,0,"English","e12",TRUE,"bland"
"3852","AET3ZZ9XL3GYY","good_excellent","hi1",2,0,"English","e12",TRUE,"excellent"
"3853","AET3ZZ9XL3GYY","good_excellent","mid",4,0,"English","e12",TRUE,"okay"
"3854","AET3ZZ9XL3GYY","palatable_delicious","hi2",2,0,"English","e12",TRUE,"palatable"
"3855","AET3ZZ9XL3GYY","palatable_delicious","low1",1,1,"English","e12",TRUE,"gross"
"3856","AET3ZZ9XL3GYY","some_all","hi2",1,0,"English","e12",TRUE,"most"
"3857","AET3ZZ9XL3GYY","memorable_unforgettable","hi1",5,1,"English","e12",TRUE,"unforgettable"
"3858","AET3ZZ9XL3GYY","memorable_unforgettable","hi1",4,1,"English","e12",TRUE,"unforgettable"
"3859","AET3ZZ9XL3GYY","liked_loved","low2",2,0,"English","e12",TRUE,"hated"
"3860","AET3ZZ9XL3GYY","liked_loved","hi2",1,0,"English","e12",TRUE,"liked"
"3861","AET3ZZ9XL3GYY","memorable_unforgettable","low2",2,1,"English","e12",TRUE,"forgettable"
"3862","AET3ZZ9XL3GYY","liked_loved","mid",4,0,"English","e12",TRUE,"indifferent"
"3863","AET3ZZ9XL3GYY","some_all","hi2",4,1,"English","e12",TRUE,"most"
"3864","AET3ZZ9XL3GYY","memorable_unforgettable","low2",4,0,"English","e12",TRUE,"forgettable"
"3865","AET3ZZ9XL3GYY","palatable_delicious","low2",4,0,"English","e12",TRUE,"disgusting"
"3866","AET3ZZ9XL3GYY","memorable_unforgettable","mid",5,0,"English","e12",TRUE,"ordinary"
"3867","AET3ZZ9XL3GYY","good_excellent","mid",2,0,"English","e12",TRUE,"okay"
"3868","AET3ZZ9XL3GYY","palatable_delicious","hi1",2,0,"English","e12",TRUE,"delicious"
"3869","AET3ZZ9XL3GYY","memorable_unforgettable","low1",3,0,"English","e12",TRUE,"bland"
"3870","AET3ZZ9XL3GYY","some_all","hi1",5,1,"English","e12",TRUE,"all"
"3871","AET3ZZ9XL3GYY","some_all","hi2",3,1,"English","e12",TRUE,"most"
"3872","AET3ZZ9XL3GYY","liked_loved","low1",3,0,"English","e12",TRUE,"disliked"
"3873","AET3ZZ9XL3GYY","some_all","low2",5,0,"English","e12",TRUE,"none"
"3874","AET3ZZ9XL3GYY","liked_loved","low2",4,0,"English","e12",TRUE,"hated"
"3875","AET3ZZ9XL3GYY","liked_loved","low1",5,0,"English","e12",TRUE,"disliked"
"3876","A2YB18JHC2C7GF","palatable_delicious","low1",5,0,"english","e12",TRUE,"gross"
"3877","A2YB18JHC2C7GF","palatable_delicious","hi2",2,1,"english","e12",TRUE,"palatable"
"3878","A2YB18JHC2C7GF","memorable_unforgettable","mid",5,1,"english","e12",TRUE,"ordinary"
"3879","A2YB18JHC2C7GF","some_all","hi2",3,1,"english","e12",TRUE,"most"
"3880","A2YB18JHC2C7GF","liked_loved","low1",4,0,"english","e12",TRUE,"disliked"
"3881","A2YB18JHC2C7GF","some_all","mid",2,0,"english","e12",TRUE,"some"
"3882","A2YB18JHC2C7GF","liked_loved","hi2",2,0,"english","e12",TRUE,"liked"
"3883","A2YB18JHC2C7GF","liked_loved","low2",5,0,"english","e12",TRUE,"hated"
"3884","A2YB18JHC2C7GF","good_excellent","low2",2,1,"english","e12",TRUE,"horrible"
"3885","A2YB18JHC2C7GF","good_excellent","hi2",1,0,"english","e12",TRUE,"good"
"3886","A2YB18JHC2C7GF","good_excellent","hi1",4,1,"english","e12",TRUE,"excellent"
"3887","A2YB18JHC2C7GF","good_excellent","low2",1,1,"english","e12",TRUE,"horrible"
"3888","A2YB18JHC2C7GF","liked_loved","mid",5,0,"english","e12",TRUE,"indifferent"
"3889","A2YB18JHC2C7GF","palatable_delicious","low2",3,0,"english","e12",TRUE,"disgusting"
"3890","A2YB18JHC2C7GF","some_all","low2",1,1,"english","e12",TRUE,"none"
"3891","A2YB18JHC2C7GF","good_excellent","mid",2,0,"english","e12",TRUE,"okay"
"3892","A2YB18JHC2C7GF","palatable_delicious","hi1",5,1,"english","e12",TRUE,"delicious"
"3893","A2YB18JHC2C7GF","palatable_delicious","low2",5,0,"english","e12",TRUE,"disgusting"
"3894","A2YB18JHC2C7GF","some_all","mid",3,1,"english","e12",TRUE,"some"
"3895","A2YB18JHC2C7GF","liked_loved","hi2",3,1,"english","e12",TRUE,"liked"
"3896","A2YB18JHC2C7GF","good_excellent","mid",1,0,"english","e12",TRUE,"okay"
"3897","A2YB18JHC2C7GF","liked_loved","hi1",5,1,"english","e12",TRUE,"loved"
"3898","A2YB18JHC2C7GF","memorable_unforgettable","hi2",3,1,"english","e12",TRUE,"memorable"
"3899","A2YB18JHC2C7GF","some_all","hi1",1,0,"english","e12",TRUE,"all"
"3900","A2YB18JHC2C7GF","good_excellent","low1",2,1,"english","e12",TRUE,"bad"
"3901","A2YB18JHC2C7GF","some_all","hi1",4,1,"english","e12",TRUE,"all"
"3902","A2YB18JHC2C7GF","liked_loved","low1",1,1,"english","e12",TRUE,"disliked"
"3903","A2YB18JHC2C7GF","liked_loved","mid",4,0,"english","e12",TRUE,"indifferent"
"3904","A2YB18JHC2C7GF","liked_loved","hi1",4,1,"english","e12",TRUE,"loved"
"3905","A2YB18JHC2C7GF","liked_loved","low1",5,0,"english","e12",TRUE,"disliked"
"3906","A2YB18JHC2C7GF","some_all","mid",1,0,"english","e12",TRUE,"some"
"3907","A2YB18JHC2C7GF","good_excellent","low1",4,0,"english","e12",TRUE,"bad"
"3908","A2YB18JHC2C7GF","palatable_delicious","hi2",4,0,"english","e12",TRUE,"palatable"
"3909","A2YB18JHC2C7GF","palatable_delicious","mid",2,1,"english","e12",TRUE,"mediocre"
"3910","A2YB18JHC2C7GF","good_excellent","hi1",5,1,"english","e12",TRUE,"excellent"
"3911","A2YB18JHC2C7GF","some_all","mid",4,1,"english","e12",TRUE,"some"
"3912","A2YB18JHC2C7GF","good_excellent","hi1",1,0,"english","e12",TRUE,"excellent"
"3913","A2YB18JHC2C7GF","liked_loved","hi1",2,0,"english","e12",TRUE,"loved"
"3914","A2YB18JHC2C7GF","some_all","mid",5,1,"english","e12",TRUE,"some"
"3915","A2YB18JHC2C7GF","memorable_unforgettable","mid",2,1,"english","e12",TRUE,"ordinary"
"3916","A2YB18JHC2C7GF","memorable_unforgettable","low1",2,1,"english","e12",TRUE,"bland"
"3917","A2YB18JHC2C7GF","memorable_unforgettable","hi1",3,0,"english","e12",TRUE,"unforgettable"
"3918","A2YB18JHC2C7GF","good_excellent","hi1",3,0,"english","e12",TRUE,"excellent"
"3919","A2YB18JHC2C7GF","memorable_unforgettable","low2",1,1,"english","e12",TRUE,"forgettable"
